title,price,region,city,rooms,area_m2,floor,total_floors,year,price_per_m2,floor_ratio,apartment_age,price_category,size_category,district
1-комнатная квартира · 29.2 м² · 1/5 этаж,9400000,абая 36/1,костанай,1,29.2,1,5,1983,321917.8082191781,0.2,43,budget,small,unknown
2-комнатная квартира · 48 м² · 5/5 этаж,7500000,дружба 22,кандыагаш,2,48.0,5,5,2006,156250.0,1.0,20,budget,medium,unknown
3-комнатная квартира · 61.8 м² · 5/5 этаж,23000000,павлова,павлодар,3,61.8,5,5,1967,372168.284789644,1.0,59,mid,medium,unknown
2-комнатная квартира · 53.1 м² · 2/5 этаж,23900000,40 квартал,семей,2,53.1,2,5,1976,450094.16195856873,0.4,50,mid,medium,unknown
2-комнатная квартира · 53 м² · 7/9 этаж,15000000,корчагина 138,рудный,2,53.0,7,9,1987,283018.8679245283,0.7777777777777778,39,budget,medium,unknown
3-комнатная квартира · 90 м² · 5/6 этаж,80000000,"медеуский р-н, халиулина 140/5",алматы,3,90.0,5,6,2024,888888.8888888889,0.8333333333333334,2,luxury,large,медеуский р-н
2-комнатная квартира · 54 м² · 9/9 этаж,13000000,нур сити 4-мкр 19 г,каргалинское (жилянка),2,54.0,9,9,2017,240740.74074074073,1.0,9,budget,medium,unknown
2-комнатная квартира · 70 м² · 5/9 этаж,60000000,"алматы р-н, каршыга ахмедьярова",астана,2,70.0,5,9,2022,857142.8571428572,0.5555555555555556,4,high,medium,алматы р-н
3-комнатная квартира · 70 м² · 4/5 этаж,20000000,27-й мкр 17,актау,3,70.0,4,5,2000,285714.28571428574,0.8,26,mid,medium,unknown
3-комнатная квартира · 60 м² · 2/5 этаж,9000000,гэсовская 18,риддер,3,60.0,2,5,1974,150000.0,0.4,52,budget,medium,unknown
4-комнатная квартира · 75.5 м² · 5/5 этаж,18000000,мкр самал 12,тараз,4,75.5,5,5,1977,238410.59602649006,1.0,49,mid,large,unknown
2-комнатная квартира · 56 м² · 10/11 этаж,33000000,15 микрарайон — ауезова,семей,2,56.0,10,11,2017,589285.7142857143,0.9090909090909091,9,high,medium,unknown
2-комнатная квартира · 94 м² · 8/10 этаж,40000000,"мкр 12 17б — возле магдональса,рчдом триатлон парк,мечеть",актобе,2,94.0,8,10,2023,425531.91489361704,0.8,3,high,large,unknown
3-комнатная квартира · 84 м² · 9/12 этаж,68000000,"нура р-н, асфендиярова 5",астана,3,84.0,9,12,2022,809523.8095238095,0.75,4,luxury,large,нура р-н
1-комнатная квартира · 28 м² · 5/12 этаж,22000000,"алатауский р-н, мкр алгабас, омарова 1",алматы,1,28.0,5,12,2024,785714.2857142857,0.4166666666666667,2,mid,small,алатауский р-н
2-комнатная квартира · 54 м² · 1/6 этаж,30000000,жарбосынова,атырау,2,54.0,1,6,2014,555555.5555555555,0.16666666666666666,12,mid,medium,unknown
1-комнатная квартира · 37.8 м² · 5/9 этаж,21900000,"сарайшык р-н, шамши калдаяков 58 — нурлы жол",астана,1,37.8,5,9,2022,579365.0793650794,0.5555555555555556,4,mid,small,сарайшык р-н
3-комнатная квартира · 69.9 м² · 5/5 этаж,22500000,ауэзова 8,хромтау,3,69.9,5,5,1990,321888.4120171674,1.0,36,mid,medium,unknown
3-комнатная квартира · 85 м² · 1/5 этаж,38000000,гастелло 44,петропавловск,3,85.0,1,5,2016,447058.82352941175,0.2,10,high,large,unknown
2-комнатная квартира · 55 м² · 3/5 этаж,23000000,абая 31 — абая/агыбай батыра/томпиева,балхаш,2,55.0,3,5,1965,418181.8181818182,0.6,61,mid,medium,unknown
3-комнатная квартира · 77.1 м² · 2/5 этаж,30000000,"ульбинский, молдагулова",усть-каменогорск,3,77.1,2,5,2013,389105.0583657588,0.4,13,mid,large,unknown
2-комнатная квартира · 43 м² · 5/5 этаж,16000000,жм лесная поляна 1-51,косшы,2,43.0,5,5,2008,372093.0232558139,1.0,18,mid,medium,unknown
1-комнатная квартира · 39 м² · 11/14 этаж,30000000,"нура р-н, бектурова 4/6 — пр.туран угол керей жанибек хандары",астана,1,39.0,11,14,2019,769230.7692307692,0.7857142857142857,7,mid,small,нура р-н
3-комнатная квартира · 66.5 м² · 5/10 этаж,34000000,"алатауский р-н, мкр алгабас, омарова 1/5",алматы,3,66.5,5,10,2025,511278.19548872183,0.5,1,high,medium,алатауский р-н
1-комнатная квартира · 40 м² · 3/5 этаж,17900000,"мкр. алтын орда, мангилик ел 16",актобе,1,40.0,3,5,2018,447500.0,0.6,8,mid,small,unknown
2-комнатная квартира · 62 м² · 6/9 этаж,45000000,"алмалинский р-н, толе би 285/8 к1, 285/8 к2, 285/8 к3, 285/8 к4, 285/8 к5, 285/8 к6, 285/8 к7, 285/8 к8, 285/8 к9, 285/8 к10, 285/8 к11",алматы,2,62.0,6,9,2020,725806.4516129033,0.6666666666666666,6,high,medium,алмалинский р-н
2-комнатная квартира · 58.7 м² · 9/9 этаж,24600000,аэропорт 21,костанай,2,58.7,9,9,2018,419080.0681431005,1.0,8,mid,medium,unknown
2-комнатная квартира · 50 м² · 4/9 этаж,19500000,9 микр 6,костанай,2,50.0,4,9,1992,390000.0,0.4444444444444444,34,mid,medium,unknown
2-комнатная квартира · 43.3 м² · 1/6 этаж,20000000,садовая 100е,костанай,2,43.3,1,6,2011,461893.76443418016,0.16666666666666666,15,mid,medium,unknown
3-комнатная квартира · 86 м² · 2/12 этаж,49500000,"есильский р-н, санжара асфендиярова 5 — горячая цена - блок е",астана,3,86.0,2,12,2020,575581.3953488372,0.16666666666666666,6,high,large,есильский р-н
2-комнатная квартира · 39.3 м² · 5/9 этаж,22000000,"сарайшык р-н, калдаяков 26",астана,2,39.3,5,9,2022,559796.4376590331,0.5555555555555556,4,mid,small,сарайшык р-н
1-комнатная квартира · 39 м² · 16/16 этаж,41500000,"ауэзовский р-н, утеген батыра 11дк4",алматы,1,39.0,16,16,2023,1064102.564102564,1.0,3,high,small,ауэзовский р-н
4-комнатная квартира · 100 м² · 1/6 этаж,81000000,"медеуский р-н, халиулина 140/5",алматы,4,100.0,1,6,2024,810000.0,0.16666666666666666,2,luxury,large,медеуский р-н
5-комнатная квартира · 138 м² · 2/9 этаж,63000000,толе би 118,тараз,5,138.0,2,9,2023,456521.73913043475,0.2222222222222222,3,luxury,very_large,unknown
3-комнатная квартира · 72 м² · 5/5 этаж,24000000,кадыргали жалаири,талдыкорган,3,72.0,5,5,2023,333333.3333333333,1.0,3,mid,large,unknown
3-комнатная квартира · 58 м² · 4/5 этаж,19500000,жансугурова 116,талдыкорган,3,58.0,4,5,1976,336206.8965517241,0.8,50,mid,medium,unknown
3-комнатная квартира · 80 м² · 12/16 этаж,65800000,"ауэзовский р-н, навои 39",алматы,3,80.0,12,16,2023,822500.0,0.75,3,luxury,large,ауэзовский р-н
2-комнатная квартира · 65 м² · 5/6 этаж,65000000,"медеуский р-н, есенберлина 155",алматы,2,65.0,5,6,2011,1000000.0,0.8333333333333334,15,luxury,medium,медеуский р-н
3-комнатная квартира · 54.96 м² · 4/5 этаж,42000000,"бостандыкский р-н, мкр орбита-1 33",алматы,3,54.96,4,5,1973,764192.1397379913,0.8,53,high,medium,бостандыкский р-н
3-комнатная квартира · 67 м² · 6/9 этаж,30000000,"казыбек би р-н, мкр юго-восток, язева 10",караганда,3,67.0,6,9,1985,447761.19402985077,0.6666666666666666,41,mid,medium,казыбек би р-н
3-комнатная квартира · 78 м² · 5/9 этаж,68000000,"медеуский р-н, мкр думан-2, мкрн думан-2 58",алматы,3,78.0,5,9,2022,871794.8717948718,0.5555555555555556,4,luxury,large,медеуский р-н
2-комнатная квартира · 46.3 м² · 10/16 этаж,30000000,"абайский р-н, мкр кайтпас 2, к. толеметова 5",шымкент,2,46.3,10,16,2025,647948.1641468683,0.625,1,mid,medium,абайский р-н
4-комнатная квартира · 117 м² · 2/5 этаж,65000000,байтурсынова 86 — габдуллина,кокшетау,4,117.0,2,5,2018,555555.5555555555,0.4,8,luxury,very_large,unknown
3-комнатная квартира · 46 м² · 3/5 этаж,13000000,"абая — рядом 4 школа,  садик ертегі",сатпаев,3,46.0,3,5,1981,282608.6956521739,0.6,45,budget,medium,unknown
3-комнатная квартира · 100 м² · 4/13 этаж,43999999,"нура р-н, максут нарикбаев 6а — кыз жибек",астана,3,100.0,4,13,2023,439999.99,0.3076923076923077,3,high,large,нура р-н
1-комнатная квартира · 45 м² · 5/5 этаж,9000000,13 мкр. байтерек 20,тараз,1,45.0,5,5,2015,200000.0,1.0,11,budget,medium,unknown
1-комнатная квартира · 29.3 м² · 1/5 этаж,8500000,"мкр жилгородок, абубакира кердери",актобе,1,29.3,1,5,1995,290102.3890784983,0.2,31,budget,small,unknown
3-комнатная квартира · 121.3 м² · 6/8 этаж,45000000,санкибай батыра,актобе,3,121.3,6,8,2012,370981.0387469085,0.75,14,high,very_large,unknown
2-комнатная квартира · 50 м² · 1/5 этаж,15000000,"мкр 8, братьев 302",актобе,2,50.0,1,5,1981,300000.0,0.2,45,budget,medium,unknown
3-комнатная квартира · 80 м² · 5/9 этаж,34000000,аэропорт 29,костанай,3,80.0,5,9,2019,425000.0,0.5555555555555556,7,high,large,unknown
3-комнатная квартира · 62.8 м² · 2/16 этаж,45000000,"есильский р-н, ул. ильяса омарова 2/1",астана,3,62.8,2,16,2022,716560.5095541402,0.125,4,high,medium,есильский р-н
2-комнатная квартира · 51.1 м² · 4/5 этаж,50500000,"медеуский р-н, пушкина 41",алматы,2,51.1,4,5,1977,988258.3170254403,0.8,49,high,medium,медеуский р-н
2-комнатная квартира · 49 м² · 4/5 этаж,18000000,"ульбинский, бажова 343/3",усть-каменогорск,2,49.0,4,5,1989,367346.9387755102,0.8,37,mid,medium,unknown
1-комнатная квартира · 32 м² · 5/5 этаж,12500000,ломова 52,павлодар,1,32.0,5,5,1984,390625.0,1.0,42,budget,small,unknown
2-комнатная квартира · 52 м² · 5/10 этаж,20500000,сагадата нурмагамбетова 104,павлодар,2,52.0,5,10,1996,394230.76923076925,0.5,30,mid,medium,unknown
2-комнатная квартира · 74.5 м² · 8/9 этаж,36000000,"турксибский р-н, мкр кайрат, сыбызгы 100",алматы,2,74.5,8,9,2025,483221.4765100671,0.8888888888888888,1,high,large,турксибский р-н
2-комнатная квартира · 97.7 м² · 1/8 этаж,40000000,"мкр. алтын орда, проспект санкибай батыра 72к корпус 1 — застройщик альтаир, находится рядом с дару и сзади сулпак",актобе,2,97.7,1,8,2014,409416.58137154556,0.125,12,high,large,unknown
2-комнатная квартира · 85 м² · 16/17 этаж,43000000,"р-н байконур, отырар 2/1",астана,2,85.0,16,17,2010,505882.35294117645,0.9411764705882353,16,high,large,unknown
1-комнатная квартира · 32 м² · 2/4 этаж,25000000,"ауэзовский р-н, мкр №3 — абая саина",алматы,1,32.0,2,4,1965,781250.0,0.5,61,mid,small,ауэзовский р-н
